DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD
29,6,2017,5,10,44,41.10894722,-80.85100556
30,6,2017,6,15,6,39.73826667,-81.84637222
13,7,2017,5,17,17,39.43087778,-82.29454722
30,6,2017,6,12,3,41.50130556,-81.50993056
14,7,2017,6,21,37,41.34006111,-82.09210278
15,7,2017,7,15,47,39.68157222,-84.22973056
17,7,2017,2,11,12,40.22355833,-82.95602778
20,7,2017,5,21,51,38.57945833,-82.82473611
2,6,2017,6,23,56,39.56111111,-81.71498611
2,7,2017,1,13,50,41.39508611,-80.70752778
15,7,2017,7,7,45,40.24388889,-81.07194444
2,7,2017,1,20,19,39.18807778,-84.26009167
2,7,2017,1,0,56,40.71757222,-83.89833611
3,7,2017,2,14,36,39.33403611,-83.64251111
3,7,2017,2,17,57,40.43991944,-82.52284722
4,7,2017,3,2,31,41.46763333,-81.60065833
17,5,2017,4,15,6,39.37346389,-84.55944722
7,7,2017,6,14,55,41.03350833,-81.86863333
8,7,2017,7,2,59,41.54883889,-83.35861667
11,7,2017,3,17,53,41.32564722,-84.29841944
12,7,2017,4,18,1,40.57954167,-82.73021944
14,7,2017,6,16,34,40.02437222,-83.16052778
18,7,2017,3,21,46,41.42502778,-81.536825
18,7,2017,3,8,17,40.54549444,-84.64751389
27,7,2017,5,1,24,40.004,-82.948675
10,5,2017,4,4,52,41.043325,-81.45503056
20,7,2017,5,5,44,39.33411667,-83.70483611
26,7,2017,4,19,39,39.79380278,-84.20588333
21,7,2017,6,18,42,40.53198333,-81.72063611
19,7,2017,4,7,10,41.17171944,-82.21704167
20,7,2017,5,22,10,41.48297778,-80.56992778
2,5,2017,3,15,45,40.25045,-81.84323611
20,7,2017,5,23,25,41.72284722,-81.28465
13,6,2017,3,12,58,41.6237,-83.5693
11,7,2017,3,0,14,38.74748889,-82.97640833
22,5,2017,2,15,15,39.03641667,-82.99529722
21,7,2017,6,1,45,40.93889167,-82.44595278
22,7,2017,7,7,0,41.80373611,-80.57216944
23,7,2017,1,5,25,41.29925,-84.23424444
24,7,2017,2,16,11,40.00901667,-83.26207222
6,7,2017,5,7,5,41.06590278,-81.58874444
16,7,2017,1,22,33,39.27376944,-83.42150278
24,7,2017,2,8,27,40.06848889,-80.77977222
20,7,2017,5,19,30,40.96057222,-81.82165833
24,7,2017,2,13,0,39.29841667,-84.52653333
30,7,2017,1,5,59,39.82235,-83.16563889
25,7,2017,3,17,9,40.01774722,-80.77011667
30,7,2017,1,19,59,39.79121944,-84.20621944
21,7,2017,6,18,32,40.15055833,-82.02843889
29,7,2017,7,14,30,40.66845278,-82.05286111
23,7,2017,1,5,30,39.20661111,-81.79291667
6,8,2017,1,15,6,39.95735,-82.86241944
5,7,2017,4,1,15,40.90791667,-81.40564167
9,7,2017,1,17,19,39.22388056,-84.47825556
19,7,2017,4,13,13,41.10975,-83.13112778
29,7,2017,7,15,38,40.14869722,-84.239575
31,7,2017,2,8,40,40.10673333,-82.93699444
30,7,2017,1,17,20,40.55531111,-83.39098056
3,8,2017,5,17,47,40.106825,-84.56068889
26,5,2017,6,22,24,39.15296944,-84.48396389
28,7,2017,6,14,2,41.19348611,-81.040475
14,7,2017,6,15,46,41.08674722,-81.53850556
29,7,2017,7,22,18,40.28979167,-83.02071944
15,3,2017,4,13,9,39.60088889,-82.94558333
18,7,2017,3,8,46,39.27495,-84.44106389
15,7,2017,7,22,38,39.95433333,-83.08713056
29,7,2017,7,7,3,38.76666111,-83.88692222
1,5,2017,2,13,35,39.88922222,-82.94009444
15,7,2017,7,21,43,41.05974167,-81.58895278
11,7,2017,3,12,37,41.67204444,-83.66825833
30,7,2017,1,6,34,41.04116944,-81.93290278
28,7,2017,6,2,35,41.41451111,-82.22506944
5,8,2017,7,4,53,40.07408889,-83.71583611
5,8,2017,7,13,2,40.55458889,-84.167875
31,7,2017,2,17,18,40.64808611,-81.29846389
10,8,2017,5,7,47,40.40246667,-84.80421111
2,7,2017,1,21,51,39.82826667,-82.85972778
3,8,2017,5,10,48,41.48636389,-83.08713611
23,7,2017,1,16,50,41.70077778,-83.60270278
5,8,2017,7,23,40,40.78913333,-84.03694722
4,8,2017,6,13,17,41.11537222,-81.81324167
5,8,2017,7,20,15,39.79400833,-81.88276389
28,4,2017,6,11,0,39.95733056,-83.04103889
3,8,2017,5,12,55,41.692375,-83.575025
4,8,2017,6,7,7,39.018825,-83.03171667
5,8,2017,7,7,15,41.47429722,-80.71201667
10,7,2017,2,21,32,39.83051944,-84.12191111
6,8,2017,1,14,48,40.62928611,-81.57391944
7,8,2017,2,11,56,40.05305,-83.04726667
5,6,2017,2,18,19,41.384575,-84.18940278
8,8,2017,3,2,30,41.24394167,-81.25179444
10,8,2017,5,22,15,41.06241111,-82.12532778
19,7,2017,4,22,7,41.359275,-81.99143333
13,8,2017,1,23,45,40.20322222,-82.57789167
7,8,2017,2,16,17,40.3853,-80.63470556
15,8,2017,3,14,25,41.63789167,-83.59100000000001
7,8,2017,2,20,43,40.73692778,-84.1813
7,8,2017,2,22,49,41.63153056,-83.259775
11,8,2017,6,13,0,41.47786389,-83.57409444
14,8,2017,2,14,22,40.15303333,-83.04517778
17,8,2017,5,9,25,39.38228611,-84.655675
8,8,2017,3,12,49,39.91686944,-82.91812778
20,8,2017,1,0,55,41.38301111,-82.10540556
10,8,2017,5,4,40,40.58608333,-83.21741667
14,8,2017,2,0,24,40.51859444,-83.90561944
16,8,2017,4,3,38,40.02725278,-82.95758611
20,8,2017,1,0,29,39.98728889,-82.914
7,7,2017,6,13,17,40.12147778,-84.21825278
3,8,2017,5,16,19,39.64371389,-84.30894444
13,8,2017,1,20,41,39.25385278,-83.90381111
13,8,2017,1,0,9,41.17003611,-82.28465833
16,8,2017,4,20,15,39.92333889,-83.71210278
18,8,2017,6,20,28,40.02356667,-84.14180833
10,6,2017,7,17,57,40.20951944,-81.70115556
11,6,2017,1,12,28,41.371625,-83.90336667
2,6,2017,6,12,56,39.65485833,-84.29012222
5,8,2017,7,18,46,41.04016667,-81.43400833
14,8,2017,2,7,0,39.74003333,-82.61171667
22,8,2017,3,2,3,39.92105278,-83.03730833
13,8,2017,1,16,55,40.75681667,-81.99466944
14,8,2017,2,17,3,39.52277222,-84.40933333
21,6,2017,4,15,59,40.4625,-82.94944444
17,8,2017,5,16,33,40.58628056,-82.96226111
19,8,2017,7,18,23,38.55010833,-82.506875
19,8,2017,7,5,30,39.71345833,-82.58154167
19,8,2017,7,22,25,41.73944722,-81.22791111
26,8,2017,7,1,45,40.900325,-81.2199
27,8,2017,1,20,25,40.11666944,-83.0478
19,8,2017,7,21,36,39.93616944,-83.71080556
20,8,2017,1,17,34,40.98393889,-80.66248333
20,8,2017,1,16,37,41.09734167,-80.81188611
5,5,2017,6,21,24,41.01875556,-81.55073889
20,8,2017,1,15,53,39.84329722,-83.94425278
15,8,2017,3,7,49,41.13616667,-81.71497778
17,8,2017,5,12,43,40.02108889,-81.47449444
23,8,2017,4,18,32,41.03893611,-81.94135833
17,5,2017,4,7,15,41.27957778,-81.53235278
26,8,2017,7,14,15,38.62256111,-83.19020556
27,8,2017,1,23,20,39.12681111,-84.469125
22,8,2017,3,16,25,40.81665556,-82.35058611
30,5,2017,3,12,5,40.05884444,-82.33126667
16,6,2017,6,18,29,41.54691111,-83.59540556
27,7,2017,5,20,55,41.62504167,-83.62251111
12,8,2017,7,9,0,41.23995,-81.41301667
28,5,2017,1,16,43,41.00408333,-81.52378889
18,7,2017,3,16,0,41.02572222,-81.49693889
23,6,2017,6,18,1,39.29932222,-84.62688056
14,8,2017,2,13,36,41.31281667,-81.44135833
17,8,2017,5,21,12,40.43712778,-83.85297778
16,8,2017,4,15,18,40.07203889,-80.90019722
18,8,2017,6,19,50,40.87993056,-81.95090556
19,8,2017,7,4,24,40.0733,-84.21808056
20,8,2017,1,9,54,39.74703889,-84.21181389
23,8,2017,4,16,40,40.51681944,-82.93395833
24,8,2017,5,18,24,40.1242,-82.75201389
26,8,2017,7,5,7,40.35479444,-83.07403333
24,8,2017,5,19,8,41.421175,-81.70524444
26,8,2017,7,12,58,40.46723056,-82.33945278
28,8,2017,2,5,46,41.36543889,-82.11031667
30,8,2017,4,18,58,40.09149722,-82.79110278
5,9,2017,3,6,36,39.91679167,-83.11941667
25,8,2017,6,19,52,40.15741389,-82.62978611
26,8,2017,7,20,8,39.26487222,-84.44050833
29,8,2017,3,21,52,40.94888889,-80.54577778
2,9,2017,7,12,15,40.01781944,-83.01226111
5,9,2017,3,23,39,40.06871667,-82.95219167
19,7,2017,4,12,35,39.81261667,-84.76011667
8,8,2017,3,19,24,41.484775,-81.74631111
21,8,2017,2,9,15,38.81145,-83.67324167
5,8,2017,7,16,18,41.63379167,-83.56061389
17,8,2017,5,22,49,41.50643889,-81.58747778
28,8,2017,2,5,41,40.8286,-82.29890833
30,8,2017,4,17,13,39.94495,-83.61125556
24,7,2017,2,7,5,41.45318056,-81.79028333
14,8,2017,2,12,3,41.57868056,-81.54581389
19,8,2017,7,11,57,39.58262778,-81.45516944
19,8,2017,7,22,44,39.12453611,-84.54273056
1,9,2017,6,1,16,39.42583333,-83.7725
2,9,2017,7,22,40,38.99224444,-81.89312222
6,9,2017,4,21,27,41.37233056,-82.1131
11,8,2017,6,12,55,40.15720833,-82.52003333
6,8,2017,1,17,57,40.95687222,-81.53120278
24,8,2017,5,19,0,41.70691667,-83.58954722
9,9,2017,7,18,5,39.51086111,-83.94236389
17,7,2017,2,11,26,39.24093056,-84.64723056
9,9,2017,7,4,48,39.79788889,-84.191725
14,6,2017,4,11,4,41.14121667,-81.25695833
25,8,2017,6,6,40,38.64972222,-83.74222222
30,8,2017,4,7,25,40.53861111,-80.66361111
28,8,2017,2,21,38,40.99779167,-81.98681944
29,8,2017,3,13,25,41.53471667,-81.08998333
1,9,2017,6,11,5,41.19268611,-81.82426389
1,9,2017,6,17,51,40.48847222,-82.35406389
5,9,2017,3,17,43,39.90055556,-81.55166667
31,8,2017,5,0,54,41.36375556,-84.21099722
3,9,2017,1,13,4,38.56103889,-82.57743889
23,5,2017,3,23,23,41.40911944,-81.65549444
12,6,2017,2,10,30,39.54696111,-84.19496389
24,8,2017,5,3,20,40.86304167,-81.15829722
3,9,2017,1,14,57,41.36322778,-81.27753889
4,9,2017,2,23,7,40.07509167,-82.98798889
3,9,2017,1,2,59,39.28921111,-84.35288056
8,9,2017,6,2,10,41.23845278,-84.424325
8,9,2017,6,7,22,40.75121389,-84.20318056
5,9,2017,3,11,2,41.56409167,-83.50775833
14,9,2017,5,9,46,40.77087778,-82.58222222
9,9,2017,7,12,45,39.11523333,-84.40782222
9,9,2017,7,19,31,39.75324167,-84.22958889
9,9,2017,7,21,44,41.02433611,-80.87404722
11,9,2017,2,2,52,39.86255556,-84.21913889
11,9,2017,2,20,44,40.03531389,-82.96338889
12,9,2017,3,14,46,39.75334167,-82.99033333
19,6,2017,2,18,47,41.40489167,-81.71175833
20,8,2017,1,99,99,40.31715,-82.91538889
3,9,2017,1,22,44,39.22733056,-84.27784722
7,8,2017,2,0,3,41.01766944,-81.48716389
5,9,2017,3,13,18,39.91776667,-82.92143333
13,8,2017,1,18,12,41.15731389,-81.63558611
1,9,2017,6,14,16,41.44973056,-81.05125556
17,8,2017,5,12,50,41.53878889,-81.63768889
18,8,2017,6,1,27,41.45098889,-81.71045833
22,8,2017,3,23,2,41.45623056,-81.63939722
25,8,2017,6,18,14,39.64241667,-81.84443889
28,8,2017,2,3,9,41.42485,-81.55924444
3,9,2017,1,11,4,38.99436944,-84.1438
18,9,2017,2,22,46,40.00888889,-82.97033056
1,9,2017,6,16,40,41.471725,-81.72973889
13,9,2017,4,20,52,39.29118056,-84.564175
4,9,2017,2,17,20,41.42114722,-81.70505556
5,9,2017,3,11,44,41.42108889,-81.70477778
16,9,2017,7,1,31,39.73532222,-84.22198889
15,9,2017,6,23,43,39.78048611,-84.20654167
12,7,2017,4,14,40,41.1343,-81.86399999999999
17,9,2017,1,4,6,39.97548056,-82.87426944
17,9,2017,1,0,50,39.95219167,-83.23000556
15,7,2017,7,13,45,41.46151389,-81.69437778
3,9,2017,1,22,44,40.08098056,-84.344925
14,9,2017,5,20,10,40.32154167,-82.21065556
15,9,2017,6,20,44,40.595725,-81.36219722
16,9,2017,7,16,41,39.57062778,-83.98580278
29,7,2017,7,14,45,41.112975,-81.50419167
6,9,2017,4,4,50,41.16011944,-84.785225
14,9,2017,5,9,52,41.41696111,-81.57011389
15,9,2017,6,22,29,39.34425556,-82.48116389
16,9,2017,7,4,15,40.59240833,-81.42853889
23,9,2017,7,9,2,39.37350833,-83.03105556
16,9,2017,7,16,23,40.53482222,-83.15722222
20,7,2017,5,23,58,39.94048611,-82.99462778
27,9,2017,4,15,58,40.50911944,-84.60240833
27,9,2017,4,4,11,39.98943056,-83.06676944
16,9,2017,7,3,39,41.34187222,-83.10132222
16,9,2017,7,9,10,40.94578056,-81.85047778
16,9,2017,7,2,20,40.87339167,-84.05187222
13,9,2017,4,8,4,41.688075,-83.87932778
17,9,2017,1,2,36,41.675975,-83.69014167
17,9,2017,1,20,20,41.67354722,-83.76103056
20,9,2017,4,10,36,39.94685,-82.13996667
17,9,2017,1,4,21,41.53310833,-80.56408333
20,9,2017,4,10,45,40.91046944,-84.66078611
23,9,2017,7,22,16,38.92825833,-82.46672778
24,9,2017,1,8,56,39.94978611,-82.70696111
17,9,2017,1,5,59,40.92455556,-81.76495
24,9,2017,1,17,58,41.44122778,-83.84646389
17,9,2017,1,0,20,40.72978056,-83.93748889
18,9,2017,2,8,34,39.72639167,-82.65111111
19,9,2017,3,17,53,41.39790278,-82.36480278
17,9,2017,1,0,41,41.16579722,-80.75346389
22,9,2017,6,7,25,40.35231389,-83.59431389
19,9,2017,3,5,0,41.42880278,-83.15373889
22,9,2017,6,15,26,39.45953889,-83.75837222
23,9,2017,7,6,11,40.00644444,-82.91395833
24,9,2017,1,21,42,39.99628333,-81.56416667
25,9,2017,2,19,30,39.72992222,-84.25259167
25,9,2017,2,0,11,39.81943889,-84.265575
24,9,2017,1,19,57,41.57893056,-80.86508889
27,9,2017,4,7,57,39.87183333,-82.95255278
24,9,2017,1,0,4,41.75802222,-80.89821667
24,9,2017,1,17,45,40.66580833,-82.58596389
27,9,2017,4,13,33,40.58210833,-84.57101944
30,9,2017,7,1,36,39.9768,-83.13598056
30,9,2017,7,2,2,40.53083333,-84.62757222
1,10,2017,1,12,8,39.55446944,-82.93278333
14,8,2017,2,17,7,41.31391111,-81.65956111
26,9,2017,3,2,33,39.71060833,-83.87796389
3,10,2017,3,5,4,40.54616111,-81.75128611
13,9,2017,4,19,17,41.510575,-84.63291389
19,9,2017,3,6,59,41.05911667,-81.42076944
25,9,2017,2,19,38,41.10812778,-81.33023889
2,10,2017,2,10,16,41.35538333,-83.47282778
27,9,2017,4,19,55,41.124325,-82.85968333
4,7,2017,3,13,26,41.58966667,-81.42093611
29,9,2017,6,14,36,40.80946389,-81.3831
29,9,2017,6,21,49,40.88451389,-81.95334722
9,10,2017,2,15,35,39.96505,-82.90628889
16,5,2017,3,15,52,41.07493611,-81.55063611
27,9,2017,4,6,7,41.10871111,-83.53607222
30,9,2017,7,1,33,39.25524167,-84.44324444
2,10,2017,2,15,18,40.76379444,-84.013125
3,10,2017,3,12,35,41.58616944,-83.59575556
11,10,2017,4,19,20,40.56233333,-82.63595278
18,6,2017,1,0,38,40.25734167,-84.02579444
7,7,2017,6,3,35,41.10215556,-81.51090556
14,9,2017,5,21,4,39.10500833,-84.36884167
30,9,2017,7,11,24,40.37618056,-83.60085833
5,10,2017,5,15,44,41.49550556,-83.82669722
4,9,2017,2,21,34,40.05926111,-82.41917778
4,9,2017,2,17,1,39.002325,-83.77985556
10,8,2017,5,12,23,39.92918611,-84.26045278
7,9,2017,5,7,30,41.45993056,-81.64082778
17,9,2017,1,16,3,39.439575,-84.33034167
16,9,2017,7,15,14,40.54926944,-81.63250556
7,10,2017,7,5,33,41.16574444,-81.475
24,9,2017,1,17,55,40.91507778,-81.34816111
7,10,2017,7,13,0,39.90528056,-82.96678889
7,10,2017,7,17,23,39.51841111,-84.67014444
13,10,2017,6,6,0,39.76445278,-84.17728333
27,9,2017,4,20,39,39.84950833,-84.26867778
1,10,2017,1,20,14,40.27014167,-81.87639444
3,10,2017,3,16,0,39.96955,-81.08358611
7,10,2017,7,4,14,39.96393889,-82.91415
12,7,2017,4,18,41,39.68778889,-84.11814444
7,10,2017,7,3,19,41.3666,-81.80134167
8,10,2017,1,5,0,40.2338,-82.83796389
9,10,2017,2,16,33,41.19163611,-83.34838611
10,10,2017,3,5,44,40.93253889,-83.38183333
7,10,2017,7,1,30,41.51527778,-84.079375
7,10,2017,7,17,3,39.45173611,-83.48722778
20,7,2017,5,15,51,41.25334722,-81.49935833
9,10,2017,2,13,0,39.41525833,-84.35118333
11,10,2017,4,7,11,41.37154722,-83.16667778
13,10,2017,6,9,25,38.78710278,-83.02114167
13,10,2017,6,18,14,41.34723056,-82.27481111
15,8,2017,3,2,13,39.22935,-84.62932222
17,10,2017,3,16,9,41.767925,-80.88186389
18,10,2017,4,12,48,38.687925,-83.11969167
19,10,2017,5,19,59,40.00793056,-83.11870556
17,8,2017,5,22,59,39.23555278,-84.60259167
3,9,2017,1,19,37,40.81958889,-82.97112222
15,8,2017,3,17,23,40.55767778,-83.86510278
15,10,2017,1,0,26,41.088625,-80.67134444
18,10,2017,4,0,1,39.966675,-80.76661389
11,10,2017,4,6,33,40.06111944,-83.44117778
13,10,2017,6,21,5,40.77666944,-83.81459722
10,9,2017,1,16,20,39.75219444,-83.02450278
14,10,2017,7,20,35,41.41283333,-81.60683611
14,10,2017,7,20,10,40.6388,-82.66103333
15,10,2017,1,16,16,39.86896111,-83.91882778
15,10,2017,1,18,13,41.23300278,-83.25767778
25,9,2017,2,12,6,41.55504444,-81.54645
17,10,2017,3,20,33,38.97555556,-82.215
14,10,2017,7,20,40,39.75042778,-82.61789444
17,10,2017,3,12,36,40.06909722,-82.29311667
22,10,2017,1,9,35,39.97600833,-82.99564444
20,10,2017,6,12,50,41.85436389,-80.857325
7,10,2017,7,2,29,40.79751389,-81.39139722
23,9,2017,7,12,34,41.23673056,-80.77661667
6,10,2017,6,19,43,39.23316389,-84.55791667
19,8,2017,7,14,21,39.28577778,-84.31031111
20,8,2017,1,23,51,41.38916389,-81.575
4,9,2017,2,3,14,40.49826111,-81.45900278
19,10,2017,5,11,20,39.89821667,-82.60326389
19,10,2017,5,22,3,41.10033889,-80.82321111
20,10,2017,6,12,25,41.38583889,-82.40584722
20,10,2017,6,13,1,41.23450278,-80.97768611
29,10,2017,1,4,34,39.91608333,-82.98230556
16,10,2017,2,21,23,39.65203889,-84.136275
14,10,2017,7,21,24,40.52801944,-83.57534722
22,10,2017,1,12,14,39.87978889,-83.328675
30,10,2017,2,4,0,41.05441111,-81.50087222
6,10,2017,6,20,16,41.36624444,-82.09837222
12,10,2017,5,19,15,39.49478889,-81.25958611
26,10,2017,5,11,45,39.92280833,-80.78013889
31,10,2017,3,1,45,39.95578611,-82.91494722
1,11,2017,4,6,49,40.394,-81.8055
20,9,2017,4,20,21,41.16711111,-83.99687222
30,9,2017,7,22,42,41.45966389,-81.69502222
25,10,2017,4,17,53,40.97445,-82.59518611
27,10,2017,6,14,40,39.18084167,-82.75071389
24,9,2017,1,12,46,39.97833056,-82.85255
3,10,2017,3,21,46,41.26552778,-80.774575
29,9,2017,6,14,55,41.19148056,-84.13195
22,10,2017,1,19,48,41.39069167,-80.78259167
22,10,2017,1,12,59,39.87710278,-82.12853333
10,10,2017,3,13,38,40.81194444,-81.40844167
20,10,2017,6,17,1,40.4648,-84.169075
22,10,2017,1,18,58,39.61068889,-84.00105
23,10,2017,2,19,53,39.19693889,-84.66688611
23,10,2017,2,10,20,41.24517222,-82.02279722
25,10,2017,4,5,4,41.51924444,-81.59430833
24,10,2017,3,5,40,41.28264167,-82.259075
25,10,2017,4,20,40,41.75925278,-81.19140278
25,10,2017,4,12,0,40.79224167,-83.02736111
26,10,2017,5,7,30,40.04108333,-83.17446389
27,10,2017,6,20,59,39.96924167,-84.37053889
27,10,2017,6,7,23,40.851525,-81.95034722
27,10,2017,6,2,33,40.83093333,-81.34824444
24,10,2017,3,13,21,41.17218333,-81.63686667
6,10,2017,6,22,15,41.55133889,-81.58208333
26,10,2017,5,4,20,40.85298056,-80.82527222
13,10,2017,6,23,45,41.50028056,-81.69248889
28,10,2017,7,2,15,41.64811111,-82.82574722
29,10,2017,1,12,8,39.7364,-84.1464
26,10,2017,5,3,52,41.47499722,-81.71471944
30,10,2017,2,21,13,41.95517778,-80.76627222
31,10,2017,3,6,27,39.47342778,-84.63612222
28,10,2017,7,8,17,41.23759722,-81.91091111
28,10,2017,7,6,55,41.20295833,-81.43786667
27,10,2017,6,13,9,39.40490278,-81.21116111
30,10,2017,2,2,25,40.37613611,-80.66567222
1,11,2017,4,18,49,41.37052778,-81.06405556
2,11,2017,5,13,28,41.08119167,-83.01523889
3,11,2017,6,16,57,39.94892222,-81.96280556
3,11,2017,6,23,12,39.48149722,-84.42719167
20,9,2017,4,0,18,39.19825,-84.48100833
3,11,2017,6,7,55,39.41913611,-83.76461667
30,10,2017,2,10,45,41.27752778,-84.364875
4,11,2017,7,2,1,40.66733611,-82.02283889
4,11,2017,7,19,19,41.66174444,-80.97978611
5,11,2017,1,17,39,39.936875,-83.04256667
2,8,2017,4,21,51,41.15375278,-81.394025
30,10,2017,2,13,2,40.07840833,-82.72941111
6,11,2017,2,14,39,39.85652778,-83.97251944
6,11,2017,2,6,36,38.94230833,-82.11213056
8,11,2017,4,7,8,41.57524444,-80.86512778
9,11,2017,5,22,12,40.91824722,-84.31683056
18,10,2017,4,17,0,39.75918056,-84.49213333
31,10,2017,3,23,42,39.12567778,-84.12086111
1,11,2017,4,17,25,40.68377222,-82.79357778
3,7,2017,2,23,58,39.56386667,-84.28162222
6,11,2017,2,23,23,41.72604722,-81.24565833
4,11,2017,7,23,20,41.38711111,-80.55302778
9,11,2017,5,19,48,39.39438056,-84.55946667
14,11,2017,3,22,16,39.09818333,-83.17595833
19,11,2017,1,0,20,41.65033889,-83.54799167
4,11,2017,7,1,30,39.52261944,-84.26726389
11,11,2017,7,2,36,39.85128889,-84.42208056
4,11,2017,7,21,45,39.93647778,-82.879675
13,11,2017,2,14,33,39.368725,-84.36161389
14,11,2017,3,19,13,39.83303611,-84.29801667
4,11,2017,7,18,34,40.05658056,-81.22061667
14,11,2017,3,17,32,41.33185278,-81.46668056
25,10,2017,4,19,12,39.10758056,-83.89876667
5,11,2017,1,9,19,40.18495833,-83.02454167
5,11,2017,1,1,16,41.84293056,-80.79182778
15,11,2017,4,21,13,41.29436111,-82.00786111
16,11,2017,5,17,48,38.44845,-82.37643889
20,11,2017,2,19,8,41.41899722,-81.907075
6,11,2017,2,14,35,40.28418333,-84.16261944
6,11,2017,2,18,32,39.86776389,-83.00518611
6,11,2017,2,17,38,39.53192778,-84.37475
8,11,2017,4,5,0,38.64064167,-83.6804
11,11,2017,7,23,5,39.92614722,-82.96514167
15,11,2017,4,17,42,39.95200556,-82.49901111
18,11,2017,7,3,12,41.04385,-80.74918889
8,11,2017,4,21,7,40.17814167,-83.21449444
19,11,2017,1,14,47,41.38315833,-80.67955556
10,11,2017,6,0,50,41.41801389,-81.67879722
11,11,2017,7,13,30,39.39117778,-84.73977222
1,9,2017,6,18,21,41.81403333,-80.94411944
12,8,2017,7,15,1,41.48916389,-81.77545278
15,7,2017,7,16,23,39.688475,-83.14252778
4,9,2017,2,0,55,40.49334722,-84.54096389
20,11,2017,2,10,35,39.38334722,-82.423625
22,11,2017,4,0,40,39.96308333,-82.66644444
26,11,2017,1,6,36,39.13758333,-84.54838611
29,11,2017,4,6,40,39.56335,-84.30559722
14,11,2017,3,8,27,39.92231944,-82.99540833
8,11,2017,4,17,9,39.52316667,-81.49124167
9,11,2017,5,6,55,41.59802222,-81.51653056
22,11,2017,4,12,24,39.79243056,-83.825475
27,11,2017,2,7,0,41.00333333,-80.66277778
16,11,2017,5,18,38,40.07368889,-82.95190833
17,11,2017,6,15,17,40.32,-82.07966111
3,9,2017,1,17,36,39.98734167,-82.77296667
19,11,2017,1,0,23,41.12055,-83.28538056
19,11,2017,1,0,58,39.13431667,-84.57418056
17,11,2017,6,20,44,39.14478611,-84.26565
12,9,2017,3,14,58,39.62904722,-84.65241667
21,11,2017,3,18,49,41.53060556,-83.71453333
4,12,2017,2,12,30,40.06166944,-82.99881111
4,12,2017,2,14,20,41.39802778,-81.76172222
15,9,2017,6,13,58,39.67777222,-83.92810278
22,9,2017,6,16,23,39.32595833,-84.65722778
7,11,2017,3,1,2,39.45378611,-83.81393889
17,11,2017,6,11,51,39.24480278,-84.80314444
19,11,2017,1,15,27,41.04662778,-81.56505833
23,11,2017,5,14,36,41.349425,-83.669925
23,11,2017,5,22,40,39.56924722,-84.19448889
24,11,2017,6,17,26,41.69866389,-81.23740833
25,11,2017,7,20,34,40.72025556,-81.21843333
25,11,2017,7,22,25,39.86934722,-84.48429722
25,11,2017,7,13,5,41.31240833,-84.73301944
26,11,2017,1,19,26,38.97614722,-82.52032778
26,11,2017,1,17,12,39.49263333,-82.758675
29,11,2017,4,7,52,39.28452778,-82.53897778
1,12,2017,6,6,20,40.49499722,-84.43449444
18,10,2017,4,11,18,41.54864722,-81.41461111
31,10,2017,3,13,33,41.27848611,-84.37128611
3,12,2017,1,18,5,39.01218889,-82.81683889
25,11,2017,7,12,50,41.29145833,-82.27283611
25,8,2017,6,18,13,41.23978056,-81.61588056
18,9,2017,2,2,37,41.82613333,-81.01656944
29,10,2017,1,3,15,41.47078889,-81.65965556
1,11,2017,4,23,8,41.48831944,-81.614675
29,11,2017,4,18,34,39.38262778,-84.57598889
14,11,2017,3,22,50,41.56556667,-81.58193611
28,11,2017,3,16,28,40.63280556,-81.45737222
28,11,2017,3,11,45,40.67694444,-81.66611111
28,11,2017,3,17,33,40.77329722,-81.77515833
29,11,2017,4,18,57,39.6651,-84.17279167
29,11,2017,4,19,31,41.02943889,-82.49460833
1,12,2017,6,18,54,41.66981667,-84.09962778
22,10,2017,1,14,51,40.98201111,-83.78627778
29,11,2017,4,6,31,40.90526389,-81.37621944
23,11,2017,5,23,15,39.41991667,-81.20905
29,11,2017,4,22,47,39.75957222,-84.26816667
26,11,2017,1,2,41,40.55749722,-84.41584444
29,11,2017,4,0,47,40.31835556,-83.63363611
7,12,2017,5,15,18,40.05075278,-82.55393611
8,12,2017,6,21,49,40.8968,-81.3499
9,12,2017,7,8,8,40.31433333,-83.17330556
14,12,2017,5,10,50,40.14058333,-83.01734444
23,9,2017,7,22,38,41.11354167,-81.51035
24,9,2017,1,12,4,39.13946389,-84.45211944
9,12,2017,7,17,3,39.59120556,-83.95968056
18,12,2017,2,17,33,41.07974722,-81.44163611
15,11,2017,4,23,48,39.13108333,-84.52042222
3,12,2017,1,1,17,39.86660278,-84.26422778
20,10,2017,6,17,38,41.44026111,-81.49596944
26,10,2017,5,15,26,39.90184167,-83.80188611
27,9,2017,4,15,42,39.74143333,-84.10551111
20,10,2017,6,13,56,39.39236667,-84.54076667
22,10,2017,1,2,30,41.69251389,-83.57241111
30,10,2017,2,8,25,40.79658056,-81.52183611
16,11,2017,5,22,38,41.46341667,-81.63329444
24,11,2017,6,11,42,41.42208056,-81.68394444
15,12,2017,6,3,7,41.24747222,-82.44161111
18,10,2017,4,5,25,39.10268056,-84.65490556
